Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio
3/4/16,@jamiaw,jamiaw,RT @MedeaCulpa: This insider/outsider question as a historian one I think about often as ethnic studies scholar #histcomm,705930097346420737,Twitter for iPhone,11336,7815,4,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/4/16,@CitizenWald,Citizen Wald,.@AmandaMoniz1 on food #history reminds me: @KosherSoul work on African American #history & culinary justice would b perfect here #histcomm,705930109165899780,Twitter for iPhone,2335,2535,3,3,No,10/18/07,"Amherst, MA","Jim Wald: cultural, book historian; historic preservationist; evolving into an agnostic...an egotist, a pessimist & an anarchist or an illuminated vase of odors"
3/4/16,@jamiaw,jamiaw,"RT @pastpunditry: How do we bring outsiders in? @JulioCapoJr asks, tying back to the editing conversation. #histcomm",705930123309096960,Twitter for iPhone,11336,7815,1,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/4/16,@pastpunditry,Nicole Hemmer,RT @CitizenWald: .@AmandaMoniz1 on food #history reminds me: @KosherSoul work on African American #history & culinary justice would b perfe…,705930132377223168,TweetDeck,890,378,3,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@jamiaw,jamiaw,"RT @pastpunditry: Whereas as an insider, gives you more authority, perhaps. #histcomm https://t.co/k8synRinAF",705930147808022528,Twitter for iPhone,11336,7815,3,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/4/16,@GHAUmass,Umass GHA,RT @juliegpeterson: .@JulioCapoJr returns to convo re: editing in as a way to rethink insider/outsider barriers #histcomm,705930175754735616,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@jamiaw,jamiaw,"RT @juliegpeterson: .@AmandaMoniz1 approaches history like she approached former job as pastry chef- different ""recipes"" for different sett…",705930193207218176,Twitter for iPhone,11336,7815,2,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/4/16,@rebekkahrubin,Rebekkah Rubin,"""We do wear a lot of hats and we can wear a lot of hats.""- @AmandaMoniz1 #histcomm",705930205676830720,Twitter Web Client,492,1224,1,2,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@pastpunditry,Nicole Hemmer,"“We wear lots of hats,” @AmandaMoniz1 notes of #histcomm folks. TRUTH.",705930208830951424,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@sensorymuse,SensoryMuse,RT @magmidd: .@sholalynch's words are important here: histories are *edited out*. Not skipped/ignored/glossed over. It's active exclusion. …,705930244989984769,Twitter for iPhone,16,76,10,0,No,2/25/16,,@objectsrock loves accessible culture for sensory disorders such as #add #adhd #aspergers #autism #chronicpain #fibromyalgia #SPD
3/4/16,@umassph,UMass Public History,"RT @pastpunditry: .@JulioCapoJr talks about covering Katrina, & how the wrong questions (no questions) were being asked. Couldn’t just cove…",705930327907237888,Twitter for iPhone,693,242,3,0,No,3/5/10,"Amherst, MA","Since 1986, we've provided a link between the University and the Commonwealth's variety of institutions that preserve and communicate history to the public."
3/4/16,@umassph,UMass Public History,"RT @magmidd: ""Online"" isn't an audience. Online publishing doesn't mean you automatically get more readers say @smrobertson3 + @cathystanto…",705930406596579329,Twitter for iPhone,693,242,3,0,No,3/5/10,"Amherst, MA","Since 1986, we've provided a link between the University and the Commonwealth's variety of institutions that preserve and communicate history to the public."
3/4/16,@umassph,UMass Public History,"RT @JulieThePH: Both @AmandaMoniz1 and @JulioCapoJr push back against binary of their ""insider/outsider"" assignment #histcomm",705930440763375616,Twitter for iPhone,693,242,1,0,No,3/5/10,"Amherst, MA","Since 1986, we've provided a link between the University and the Commonwealth's variety of institutions that preserve and communicate history to the public."
3/4/16,@erfagen,Erica Fagen,RT @CitizenWald: .@AmandaMoniz1 on food #history reminds me: @KosherSoul work on African American #history & culinary justice would b perfe…,705930457532256257,Twitter for iPhone,1055,2055,3,0,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@pastpunditry,Nicole Hemmer,And now our penultimate round: @KathrynBrownell & @SciencEric. #histcomm,705930520018948098,TweetDeck,890,378,1,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@MedeaCulpa,Shakti Castro,RT @jamiaw: .@JulioCapoJr on insider/outsider status as a journo & as historian-teaching &amp; reimagining is editing in #histcomm https://t.co…,705930584246325248,Twitter for Android,971,424,2,0,No,3/22/09,NYC/MA,"Popculture enthusiast, coffee lover, Wise Latina. Puerto Rican Diaspora historian & storyteller en la brega. #PublicHistory MA student at @umassamherst."
3/4/16,@lizl_genealogy,Liz Loveland,RT @juliegpeterson: .@JulioCapoJr says covering Katrina as a journalist inspired him to become a historian b/c important questions not bein…,705930612394168320,Twitter Web Client,1547,615,4,0,No,8/8/11,"metro Boston, Massachusetts US","Independent historical/genealogical researcher.Archaeology,maps,ephemera.Writer,gardener,artist,traveler.Some interests: Histories of women,POC,early modern era"
3/4/16,@erfagen,Erica Fagen,RT @pastpunditry: And now our penultimate round: @KathrynBrownell & @SciencEric. #histcomm,705930658208677888,Twitter for iPhone,1055,2055,1,0,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@sheishistoric,Emily Esten,"RT @rebekkahrubin: ""We do wear a lot of hats and we can wear a lot of hats.""- @AmandaMoniz1 #histcomm",705930719013511169,Twitter for iPhone,405,882,1,0,No,9/12/13,UMass Amherst,"History/DH Major. Incurable reader. Proud travel lover. Constantly in search of numen. There's a million things I haven't done, but just you wait."
3/4/16,@juliegpeterson,Julie Peterson,".@KathrynBrownell and @SciencEric on history and the media, through lens of entertainment #histcomm",705930805953044480,Twitter for iPhone,239,775,1,1,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@pastpunditry,Nicole Hemmer,"To get at the question of media & information, @KathrynBrownell &amp; @SciencEric are using the lens of entertainment. #histcomm",705930808050241536,TweetDeck,890,378,2,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@magmidd,Margaret Middleton,.@AmandaMoniz1 and @JulioCapoJr talk about the many hats 👒🎩👑 they wear as insiders/outsiders in their field. #histcomm,705930859774238720,Twitter for Android,1385,1353,0,5,No,8/25/13,"Boston, MA",Designer of playful learning experiences. Museum geek playing at the intersection of design and social justice. #MuseumEdChat #MuseumWorkersSpeak
3/4/16,@Red_Shirt_no2,Red Shirt #2,RT @sheishistoric: .@lilyrothman brings up this picture & the idea of knowing about edited history #histcomm https://t.co/qpx1lEFTAP,705930877050744832,Twitter for iPhone,184,231,4,0,No,5/9/14,Pocumtuc/Abenaky borderlands,The evil genius's right-hand man. ricochet:mxf4cckfdrqaa2rl
3/4/16,@sheishistoric,Emily Esten,"RT @pastpunditry: To get at the question of media & information, @KathrynBrownell &amp; @SciencEric are using the lens of entertainment. #histc…",705931004721156098,Twitter for iPhone,405,882,2,0,No,9/12/13,UMass Amherst,"History/DH Major. Incurable reader. Proud travel lover. Constantly in search of numen. There's a million things I haven't done, but just you wait."
3/4/16,@pastpunditry,Nicole Hemmer,How can entertainment be a tool for #histcomm folks? @KathrynBrownell asks.,705931024971210752,TweetDeck,890,378,1,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@Red_Shirt_no2,Red Shirt #2,"RT @jamiaw: My stories have been edited out of history with passive readings of our agency. I edit us in.-@sholalynch, @SchomburgCenter #hi…",705931087868985345,Twitter for iPhone,184,231,8,0,No,5/9/14,Pocumtuc/Abenaky borderlands,The evil genius's right-hand man. ricochet:mxf4cckfdrqaa2rl
3/4/16,@JulieThePH,Julie Golia,"Next @KathrynBrownell and @SciencEric take on intersection of media, entertainment, history #histcomm",705931101710262272,Twitter for Android,1234,1386,0,1,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@GHAUmass,Umass GHA,"RT @juliegpeterson: .@KathrynBrownell and @SciencEric on history and the media, through lens of entertainment #histcomm",705931112795803648,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@allisonhorrocks,Allison Horrocks,How can entertainment be a tool for communicating academic history? #histcomm learning and entertainment need not be mutually exclusive,705931128448925696,Twitter for iPhone,122,260,1,2,No,3/2/09,"Warwick, RI","PhD candidate in History @uconn . Loves house museums, desserts, and procedural dramas."
3/4/16,@sheishistoric,Emily Esten,Using entertainment as a educational tool to communicate history (or science) #histcomm,705931154810130433,Twitter for iPhone,405,882,0,1,No,9/12/13,UMass Amherst,"History/DH Major. Incurable reader. Proud travel lover. Constantly in search of numen. There's a million things I haven't done, but just you wait."
3/4/16,@pastpunditry,Nicole Hemmer,"Learning and entertainment aren’t mutually exclusive, @SciencEric argues. #histcomm",705931163081252864,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@erfagen,Erica Fagen,.@KathrynBrownell how do we bridge the gap between history and entertainment? Great question... #histcomm,705931166973612037,Twitter for iPhone,1055,2055,0,1,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@rebekkahrubin,Rebekkah Rubin,"RT @pastpunditry: To get at the question of media & information, @KathrynBrownell &amp; @SciencEric are using the lens of entertainment. #histc…",705931222820773888,Twitter Web Client,492,1224,2,0,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@pastpunditry,Nicole Hemmer,"What comes first, your entertainment or your scholarship? @KathrynBrownell smartly asks. #histcomm",705931286435729409,TweetDeck,890,378,1,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@GHAUmass,Umass GHA,RT @pastpunditry: How can entertainment be a tool for #histcomm folks? @KathrynBrownell asks.,705931300495101953,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@JulieThePH,Julie Golia,"Should history be entertaining? @KathrynBrownell uses it as a tool, but must be secondary to content. #histcomm",705931324612349952,Twitter for Android,1234,1386,4,2,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@pastpunditry,Nicole Hemmer,"RT @JulieThePH: Should history be entertaining? @KathrynBrownell uses it as a tool, but must be secondary to content. #histcomm",705931348536598529,TweetDeck,890,378,4,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@erfagen,Erica Fagen,".@KathrynBrownell we can use entertainment as a tool. Uses it when she teaches. I admit, I've used memes while teaching. #histcomm",705931448130387968,Twitter for iPhone,1055,2055,1,3,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@AmandaMoniz1,Amanda Moniz,Thanks to @JulioCapoJr for a great lighting convo at #histcomm.,705931448574988288,Twitter for iPhone,622,607,1,2,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
3/4/16,@rebekkahrubin,Rebekkah Rubin,.@kathrynbrownell and @ericschul discussing media and entertainment-- really intrigued to hear from a science communicator. #histcomm,705931507832131584,Twitter Web Client,492,1224,0,2,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@GHAUmass,Umass GHA,"RT @pastpunditry: What comes first, your entertainment or your scholarship? @KathrynBrownell smartly asks. #histcomm",705931523107766272,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@pastpunditry,Nicole Hemmer,".@SciencEric brings up the economic issue, which DON’T GET ME STARTED. #histcomm",705931547745058817,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@Red_Shirt_no2,Red Shirt #2,"RT @rebekkahrubin: History can be used as an asset for activists, especially when drawing on histories of their own movements. #histcomm",705931564744642560,Twitter for iPhone,184,231,3,0,No,5/9/14,Pocumtuc/Abenaky borderlands,The evil genius's right-hand man. ricochet:mxf4cckfdrqaa2rl
3/4/16,@GHAUmass,Umass GHA,"RT @erfagen: .@KathrynBrownell we can use entertainment as a tool. Uses it when she teaches. I admit, I've used memes while teaching. #hist…",705931580607500288,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@erfagen,Erica Fagen,.@SciencEric who loves science? Shoutout! #histcomm,705931595123990528,Twitter for iPhone,1055,2055,1,2,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@GHAUmass,Umass GHA,"RT @JulieThePH: Should history be entertaining? @KathrynBrownell uses it as a tool, but must be secondary to content. #histcomm",705931616510742530,Twitter for iPhone,68,100,4,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@GHAUmass,Umass GHA,RT @AmandaMoniz1: Thanks to @JulioCapoJr for a great lighting convo at #histcomm.,705931638874775552,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@JulieThePH,Julie Golia,"For better or worse, entertainment confers economic value says @SciencEric. @KathrynBrownell asks should we train students in it? #histcomm",705931683393118208,Twitter for Android,1234,1386,2,1,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@defactofecteau,Katherine Fecteau,Is creativity something we should learn in becoming a professional historian? I vote yes!! #histcomm,705931696898752513,Twitter for Android,46,104,2,2,No,2/14/14,,"Public History MA candidate at UMass Amherst studying American Revolutionary War era and material culture **Though she be but little, she is fierce!**"
3/4/16,@pastpunditry,Nicole Hemmer,.@KathrynBrownell: should we teach entertainment as part of grad training? #histcomm,705931735771570177,TweetDeck,890,378,2,3,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@pastpunditry,Nicole Hemmer,RT @defactofecteau: Is creativity something we should learn in becoming a professional historian? I vote yes!! #histcomm,705931752297144321,TweetDeck,890,378,2,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@juliegpeterson,Julie Peterson,Role of creativity in #histcomm? @KathrynBrownell @SciencEric,705931752661983233,Twitter for iPhone,239,775,0,1,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@jamiaw,jamiaw,.@SciencEric: What we have learned from the science of creativity is that collaboration is the best thing. #histcomm,705931759242895360,Twitter for iPhone,11336,7815,4,3,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/4/16,@pastpunditry,Nicole Hemmer,"RT @JulieThePH: For better or worse, entertainment confers economic value says @SciencEric. @KathrynBrownell asks should we train students …",705931777873993728,TweetDeck,890,378,2,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@pastpunditry,Nicole Hemmer,RT @jamiaw: .@SciencEric: What we have learned from the science of creativity is that collaboration is the best thing. #histcomm,705931807796105216,TweetDeck,890,378,4,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@CitizenWald,Citizen Wald,"Still my goal 2 get @KosherSoul up here 2 talk #history, culinary justice. Meanwhile read his Cooking Gene https://t.co/fAAsOh8djy #histcomm",705931827203149824,Twitter for iPhone,2335,2535,1,2,No,10/18/07,"Amherst, MA","Jim Wald: cultural, book historian; historic preservationist; evolving into an agnostic...an egotist, a pessimist & an anarchist or an illuminated vase of odors"
3/4/16,@erfagen,Erica Fagen,RT @defactofecteau: Is creativity something we should learn in becoming a professional historian? I vote yes!! #histcomm,705931855648923648,Twitter for iPhone,1055,2055,2,0,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@GHAUmass,Umass GHA,RT @erfagen: .@SciencEric who loves science? Shoutout! #histcomm,705931906236469249,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@rebekkahrubin,Rebekkah Rubin,RT @jamiaw: .@SciencEric: What we have learned from the science of creativity is that collaboration is the best thing. #histcomm,705931916097224705,Twitter Web Client,492,1224,4,0,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@artstuffmatters,LaTanya S. Autry,RT @magmidd: .@sholalynch's words are important here: histories are *edited out*. Not skipped/ignored/glossed over. It's active exclusion. …,705932076718145536,Twitter for Android,1322,978,10,0,No,6/11/09,"New Haven, CT, USA",Working on a PhD in art history @ UDel. I focus on arts & public culture- memorials/photography/museums. Social Justice & Museums guide https://t.co/rP6RaoctWv
3/4/16,@pastpunditry,Nicole Hemmer,"Describing (interestingly) both what we do and what we know is hard to meld, @SciencEric says, but doing both is critical. #histcomm",705932079725453312,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@juliegpeterson,Julie Peterson,.@SciencEric Science communicator vs scientist communicator? @KathrynBrownell asks should they be both? #histcomm,705932137493618689,Twitter for iPhone,239,775,1,1,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@KosherSoul,Michael W. Twitty,"RT @CitizenWald: Still my goal 2 get @KosherSoul up here 2 talk #history, culinary justice. Meanwhile read his Cooking Gene https://t.co/fA…",705932205235769344,Twitter for Android,10359,3815,1,0,No,6/16/09,Washington D.C. area,African American-Jewish culinary historian Author of the forthcoming book The Cooking Gene (HarperCollins November 2016) #TEDFELLOW
3/4/16,@historycampaign,History Relevance,"RT @JulieThePH: Should history be entertaining? @KathrynBrownell uses it as a tool, but must be secondary to content. #histcomm",705932246935404546,Twitter for iPhone,110,59,4,0,No,11/3/15,,The History Relevance Campaign is a diverse group of history professionals working to make history a necessity.
3/4/16,@GHAUmass,Umass GHA,"RT @JulieThePH: For better or worse, entertainment confers economic value says @SciencEric. @KathrynBrownell asks should we train students …",705932247296315392,Twitter for iPhone,68,100,2,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@KosherSoul,Michael W. Twitty,RT @CitizenWald: .@AmandaMoniz1 on food #history reminds me: @KosherSoul work on African American #history & culinary justice would b perfe…,705932251859697664,Twitter for Android,10359,3815,3,0,No,6/16/09,Washington D.C. area,African American-Jewish culinary historian Author of the forthcoming book The Cooking Gene (HarperCollins November 2016) #TEDFELLOW
3/4/16,@GHAUmass,Umass GHA,RT @jamiaw: .@SciencEric: What we have learned from the science of creativity is that collaboration is the best thing. #histcomm,705932290598301696,Twitter for iPhone,68,100,4,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@Miller_Center,Miller Center,RT @pastpunditry: .@KathrynBrownell: should we teach entertainment as part of grad training? #histcomm,705932315906711552,Twitter for iPad,3820,1198,2,0,No,2/19/09,"Charlottesville, Va. ","Based at @UVA, the Miller Center focuses on the presidency, policy and political history."
3/4/16,@erfagen,Erica Fagen,RT @jamiaw: .@SciencEric: What we have learned from the science of creativity is that collaboration is the best thing. #histcomm,705932366078996480,Twitter for iPhone,1055,2055,4,0,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@juliegpeterson,Julie Peterson,"""Learning and entertainment are never mutually exclusive.""-@SciencEric #histcomm",705932395061633024,Twitter for iPhone,239,775,2,1,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@pastpunditry,Nicole Hemmer,Are teaching students & reaching “the public” the same process? Does entertainment play same role in each? @KathrynBrownell asks #histcomm,705932416075038720,TweetDeck,890,378,2,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@pastpunditry,Nicole Hemmer,"RT @juliegpeterson: ""Learning and entertainment are never mutually exclusive.""-@SciencEric #histcomm",705932432374177793,TweetDeck,890,378,2,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@magmidd,Margaret Middleton,"Learning and entertainment are not mutually exclusive, says @SciencEric #histcomm",705932464640827392,Twitter for Android,1385,1353,0,1,No,8/25/13,"Boston, MA",Designer of playful learning experiences. Museum geek playing at the intersection of design and social justice. #MuseumEdChat #MuseumWorkersSpeak
3/4/16,@AmandaMoniz1,Amanda Moniz,RT @pastpunditry: Are teaching students & reaching “the public” the same process? Does entertainment play same role in each? @KathrynBrowne…,705932536682303488,Twitter for iPhone,622,607,2,0,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
3/4/16,@rebekkahrubin,Rebekkah Rubin,"""Learning and entertainment are never mutually exclusive.""- @SciencEric #histcomm",705932540406861824,Twitter Web Client,492,1224,0,2,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@erfagen,Erica Fagen,.@SciencEric I teach a lot of people everyday. Doesn't meet most of them! (Since they're all online!) #histcomm,705932566902263808,Twitter for iPhone,1055,2055,2,3,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@defactofecteau,Katherine Fecteau,How do we teach people we will never meet or see? #histcomm,705932584547688448,Twitter for Android,46,104,2,3,No,2/14/14,,"Public History MA candidate at UMass Amherst studying American Revolutionary War era and material culture **Though she be but little, she is fierce!**"
3/4/16,@rebekkahrubin,Rebekkah Rubin,RT @juliegpeterson: .@SciencEric Science communicator vs scientist communicator? @KathrynBrownell asks should they be both? #histcomm,705932598711865345,Twitter Web Client,492,1224,1,0,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@JimGrossmanAHA,Jim Grossman,"Start w/ how students learn. Should lead to ""entertainment"" b/c meets students at their interests & goals.#histcomm https://t.co/tkxEwA39Pp",705932600704155648,Twitter Web Client,2241,368,2,3,No,10/29/13,"Washington, DC","Historian; Executive Director, American Historical Association (tweets reflect personal, not institutional perspective). #Everythinghasahistory"
3/4/16,@pastpunditry,Nicole Hemmer,"""Teaching is not a one-way conversation,"" @KathrynBrownell argues. #histcomm",705932617045118976,TweetDeck,890,378,1,3,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@juliegpeterson,Julie Peterson,"Interesting to think about teaching people you never meet, as in MOOCS, online tv shows, etc. @SciencEric @KathrynBrownell #histcomm",705932623818969088,Twitter for iPhone,239,775,1,1,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@pastpunditry,Nicole Hemmer,RT @defactofecteau: How do we teach people we will never meet or see? #histcomm,705932636607418369,TweetDeck,890,378,2,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@jamiaw,jamiaw,Hearing new BFF @SciencEric wax scientific & excited for us to talk more about science &amp; @Beyonce 👑 🐝#histcomm https://t.co/bmjz8orJhv,705932642164842496,Twitter for iPhone,11336,7815,0,7,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/4/16,@pastpunditry,Nicole Hemmer,"RT @JimGrossmanAHA: Start w/ how students learn. Should lead to ""entertainment"" b/c meets students at their interests & goals.#histcomm ht…",705932659126628352,TweetDeck,890,378,2,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
